무게,단가,날짜
34164,1904.4375,2020-10-08
285854,1757.625,2020-10-09
306324,1640.25,2020-10-10
56916,884.6875,2020-10-11
500220,1488.75,2020-10-12
120006,1405.0625,2020-10-13
252198,1717,2020-10-14
183042,1959.0625,2020-10-15
300876,1387.5625,2020-10-16
248760,1324.4375,2020-10-17
191682,1554.0625,2020-10-18
349290,1232.875,2020-10-19
787674,1593.4375,2020-10-20
891342,1379.9375,2020-10-21
315000,1308.5625,2020-10-22
471420,1245.875,2020-10-23
74772,1411.9375,2020-10-24
0,0,2020-10-25
145170,2176.375,2020-10-26
498114,2129.9375,2020-10-27
748800,1360.875,2020-10-28
885624,1889.5,2020-10-29
316968,1537.375,2020-10-30
246906,1342.875,2020-10-31
0,0,2020-11-01
6138,79.8125,2020-11-02
24192,305.375,2020-11-03
558,98.8125,2020-11-04
198,102.25,2020-11-05
11646,186.75,2020-11-06
146484,2052.625,2020-11-07
609066,1425.0625,2020-11-08
354528,1769,2020-11-09
684,81.3125,2020-11-10
391608,1791.0625,2020-11-11
446202,1320.125,2020-11-12
695736,1550.6875,2020-11-13
729234,1328.9375,2020-11-14
744318,1463,2020-11-15
1019538,1204.5625,2020-11-16
455328,1505,2020-11-17
486324,1222.9375,2020-11-18
650844,1547.375,2020-11-19
9450,240.6875,2020-11-20
0,0,2020-11-21
0,0,2020-11-22
483606,1891.3125,2020-11-23
18,229.1875,2020-11-24
458838,2253.0625,2020-11-25
497850,1858.9375,2020-11-26
1159884,2007.625,2020-11-27
1155816,2091.625,2020-11-28
308952,1196.6875,2020-11-29
3640,220.5,2020-11-30
0,0,2020-12-01
0,0,2020-12-02
954,104.4375,2020-12-03
108,104.1875,2020-12-04
63774,2019.25,2020-12-05
838512,1501.125,2020-12-06
916236,1354.375,2020-12-07
829980,1020.5625,2020-12-08
967782,744.875,2020-12-09
163440,917.3125,2020-12-10
175644,1196.25,2020-12-11
682782,1545.125,2020-12-12
609738,1032.3125,2020-12-13
347898,2050,2020-12-14
288540,1416.625,2020-12-15
144,289.0625,2020-12-16
18,180.5625,2020-12-17
54,84.5,2020-12-18
719352,1716.8125,2020-12-19
705996,1650.1875,2020-12-20
131832,1991.4375,2020-12-21
175086,1941.5,2020-12-22
343854,2416.5,2020-12-23
148158,2195.5625,2020-12-24
14364,2595.125,2020-12-25
7344,1394.5625,2020-12-26
92754,2038.625,2020-12-27
219636,2451.75,2020-12-28
588006,1733.625,2020-12-29
62298,410.625,2020-12-30
126,113.125,2020-12-31
0,0,2021-01-01
0,0,2021-01-02
0,0,2021-01-03
364860,1938.75,2021-01-04
558374,1893.875,2021-01-05
1403232,1638.6875,2021-01-06
504792,1839.5,2021-01-07
1476,117.9375,2021-01-08
0,0,2021-01-09
0,0,2021-01-10
0,0,2021-01-11
123804,2679.75,2021-01-12
282006,2030.125,2021-01-13
176418,2047,2021-01-14
331614,1731.9375,2021-01-15
505332,1534.0625,2021-01-16
0,0,2021-01-17
506826,1774.5,2021-01-18
286,291.625,2021-01-19
52740,949.375,2021-01-20
644796,1696.0625,2021-01-21
253440,1833.25,2021-01-22
656496,1605.3125,2021-01-23
827658,1517.625,2021-01-24
782514,2252.125,2021-01-25
130428,2234.5625,2021-01-26
0,0,2021-01-27
874134,2171.875,2021-01-28
1071954,1963,2021-01-29
40824,1667,2021-01-30
0,0,2021-01-31
885348,1805.75,2021-02-01
696186,1716.3125,2021-02-02
6390,98.875,2021-02-03
54,34.75,2021-02-04
1504902,1776.9375,2021-02-05
703044,1629.75,2021-02-06
681894,1575.6875,2021-02-07
283752,1521.25,2021-02-08
193410,1656.25,2021-02-09
11304,103.125,2021-02-10
10908,1095.3125,2021-02-11
0,0,2021-02-12
0,0,2021-02-13
0,0,2021-02-14
0,0,2021-02-15
48096,300.8125,2021-02-16
0,0,2021-02-17
49428,403,2021-02-18
0,0,2021-02-19
0,0,2021-02-20
0,0,2021-02-21
271782,2978.6875,2021-02-22
409536,2667.25,2021-02-23
5616,2087.1875,2021-02-24
120456,1892.5625,2021-02-25
55116,1520.375,2021-02-26
0,0,2021-02-27
0,0,2021-02-28
0,0,2021-03-01
0,0,2021-03-02
0,0,2021-03-03
0,0,2021-03-04
336528,1539.25,2021-03-05
216738,1680.375,2021-03-06
0,0,2021-03-07
50922,1604,2021-03-08
0,0,2021-03-09
0,0,2021-03-10
48690,185.4375,2021-03-11
42120,70,2021-03-12
30024,85.9375,2021-03-13
0,0,2021-03-14
109164,88.625,2021-03-15
290598,93.75,2021-03-16
149472,85.25,2021-03-17
212478,95.5625,2021-03-18
96834,447.875,2021-03-19
121908,78.4375,2021-03-20
0,0,2021-03-21
43686,98.8125,2021-03-22
36,138.875,2021-03-23
864,106.9375,2021-03-24
276480,1812.5625,2021-03-25
456474,2837.25,2021-03-26
434346,1152.75,2021-03-27
0,0,2021-03-28
29880,946.3125,2021-03-29
0,0,2021-03-30
0,0,2021-03-31
45072,1460.5625,2021-04-01
18,138.875,2021-04-02
0,0,2021-04-03
0,0,2021-04-04
18,114.5625,2021-04-05
2232,75.4375,2021-04-06
0,0,2021-04-07
86418,2168.5,2021-04-08
333216,1777.6875,2021-04-09
251496,2185.875,2021-04-10
0,0,2021-04-11
154674,776.0625,2021-04-12
132306,1366.1875,2021-04-13
0,0,2021-04-14
0,0,2021-04-15
117198,1966.4375,2021-04-16
146304,1569.875,2021-04-17
0,0,2021-04-18
191550,1544.625,2021-04-19
13200,216.125,2021-04-20
66996,1526.5,2021-04-21
262692,1040.1875,2021-04-22
321564,809.5625,2021-04-23
22914,1319.125,2021-04-24
0,0,2021-04-25
0,0,2021-04-26
0,0,2021-04-27
0,0,2021-04-28
0,0,2021-04-29
0,0,2021-04-30
0,0,2021-05-01
0,0,2021-05-02
0,0,2021-05-03
0,0,2021-05-04
18,104.1875,2021-05-05
0,0,2021-05-06
0,0,2021-05-07
360,1266.625,2021-05-08
0,0,2021-05-09
0,0,2021-05-10
25740,3243.75,2021-05-11
0,0,2021-05-12
4212,684.25,2021-05-13
0,0,2021-05-14
7542,2284.6875,2021-05-15
0,0,2021-05-16
6246,2174.4375,2021-05-17
0,0,2021-05-18
0,0,2021-05-19
29160,2253.1875,2021-05-20
0,0,2021-05-21
0,0,2021-05-22
0,0,2021-05-23
0,0,2021-05-24
16848,2786.0625,2021-05-25
0,0,2021-05-26
10,312.5,2021-05-27
0,0,2021-05-28
0,0,2021-05-29
0,0,2021-05-30
0,0,2021-05-31
0,0,2021-06-01
0,0,2021-06-02
6804,2961.0625,2021-06-03
0,0,2021-06-04
0,0,2021-06-05
0,0,2021-06-06
6696,3368.375,2021-06-07
1998,2285.6875,2021-06-08
0,0,2021-06-09
19062,1164.8125,2021-06-10
0,0,2021-06-11
0,0,2021-06-12
0,0,2021-06-13
11790,1594.5625,2021-06-14
2916,435.4375,2021-06-15
18,243.0625,2021-06-16
0,0,2021-06-17
0,0,2021-06-18
0,0,2021-06-19
0,0,2021-06-20
12078,1850.4375,2021-06-21
36756,1531.5,2021-06-22
22752,2123.125,2021-06-23
22176,2167.6875,2021-06-24
0,0,2021-06-25
2178,1280.5625,2021-06-26
0,0,2021-06-27
23832,1257.25,2021-06-28
2646,106.0625,2021-06-29
10998,3230.0625,2021-06-30
60120,1811.375,2021-07-01
128160,1312.0625,2021-07-02
96480,1440.875,2021-07-03
0,0,2021-07-04
92826,1380.8125,2021-07-05
0,0,2021-07-06
56376,1749.375,2021-07-07
3654,110.3125,2021-07-08
51786,1882.5,2021-07-09
66960,1305.5625,2021-07-10
0,0,2021-07-11
111546,800.6875,2021-07-12
58260,1043.5625,2021-07-13
115182,1255.4375,2021-07-14
82800,868.8125,2021-07-15
205218,1700.0625,2021-07-16
140616,1090.75,2021-07-17
0,0,2021-07-18
246856,1321.6875,2021-07-19
201258,1122.4375,2021-07-20
147204,1615.1875,2021-07-21
1638,126.8125,2021-07-22
0,0,2021-07-23
36,66,2021-07-24
0,0,2021-07-25
2250,118.125,2021-07-26
0,0,2021-07-27
2448,97.9375,2021-07-28
468,78.5,2021-07-29
332334,1181.75,2021-07-30
325566,739.5625,2021-07-31
0,0,2021-08-01
355782,938.5625,2021-08-02
215082,791.3125,2021-08-03
239544,1133.125,2021-08-04
210042,1140.125,2021-08-05
196686,1139,2021-08-06
253854,786.4375,2021-08-07
0,0,2021-08-08
319698,787.0625,2021-08-09
25524,507.6875,2021-08-10
73116,1667.125,2021-08-11
171630,2098.6875,2021-08-12
118134,2168.4375,2021-08-13
134694,2298.8125,2021-08-14
0,0,2021-08-15
254988,1774.25,2021-08-16
324674,1463.9375,2021-08-17
256932,1052,2021-08-18
333108,984.75,2021-08-19
476622,876.3125,2021-08-20
352854,1060.9375,2021-08-21
0,0,2021-08-22
60492,1372.0625,2021-08-23
0,0,2021-08-24
2016,58.625,2021-08-25
108,83.3125,2021-08-26
5166,92.4375,2021-08-27
74268,2803.4375,2021-08-28
0,0,2021-08-29
861750,987.5,2021-08-30
286602,883.875,2021-08-31
713358,1220.5625,2021-09-01
966234,993.6875,2021-09-02
391872,1085.75,2021-09-03
334896,1047.9375,2021-09-04
467388,941.875,2021-09-05
425592,1256.375,2021-09-06
430218,1343.3125,2021-09-07
0,0,2021-09-08
541404,1181.75,2021-09-09
655440,1187.75,2021-09-10
794826,1171.125,2021-09-11
754698,982.4375,2021-09-12
607656,1267.625,2021-09-13
680208,1197.9375,2021-09-14
177102,1141.625,2021-09-15
684,62.5,2021-09-16
0,0,2021-09-17
54972,887.625,2021-09-18
1220460,862.0625,2021-09-19
485340,817.9375,2021-09-20
0,0,2021-09-21
0,0,2021-09-22
0,0,2021-09-23
0,0,2021-09-24
41562,910.625,2021-09-25
0,0,2021-09-26
456176,1200.8125,2021-09-27
716028,1042.25,2021-09-28
842322,932.375,2021-09-29
838722,899.125,2021-09-30
857718,901,2021-10-01
923688,540.875,2021-10-02
0,0,2021-10-03
981468,941.1875,2021-10-04
879126,1015.375,2021-10-05
1112028,1181.125,2021-10-06
868272,1058.375,2021-10-07
1029546,1186.9375,2021-10-08
871752,959.875,2021-10-09
512820,911.3125,2021-10-10
426438,988.1875,2021-10-11
451980,375.5625,2021-10-12
510024,1049.4375,2021-10-13
250032,122.5625,2021-10-14
11556,1258.5,2021-10-15
674400,1775.75,2021-10-16
379806,1516,2021-10-17
48030,82.5625,2021-10-18
972,112.875,2021-10-19
15066,105.3125,2021-10-20
3258,91.6875,2021-10-21
0,0,2021-10-22
0,0,2021-10-23
0,0,2021-10-24
20700,1112.625,2021-10-25
712494,2267.5625,2021-10-26
844524,1696.1875,2021-10-27
867708,1175.875,2021-10-28
881340,1059.5,2021-10-29
680064,1044.1875,2021-10-30
832632,945.4375,2021-10-31
382512,957.9375,2021-11-01
416286,1041.375,2021-11-02
446130,1072.25,2021-11-03
1067676,1140.5,2021-11-04
677616,1188,2021-11-05
217470,977,2021-11-06
639048,1203.625,2021-11-07
585972,940.375,2021-11-08
201762,987.125,2021-11-09
396,171.0625,2021-11-10
702,152.25,2021-11-11
54,104.1875,2021-11-12
0,0,2021-11-13
0,0,2021-11-14
101196,2290.75,2021-11-15
241722,2065,2021-11-16
507060,1568.3125,2021-11-17
1083348,1182.625,2021-11-18
1235988,1023.5,2021-11-19
1220622,958.75,2021-11-20
0,0,2021-11-21
0,0,2021-11-22
918,73.25,2021-11-23
0,0,2021-11-24
4446,118.0625,2021-11-25
58536,2108.8125,2021-11-26
1177848,1152.875,2021-11-27
1306230,1086.375,2021-11-28
1575192,1303.875,2021-11-29
936,171.2222222,2021-11-30
753012,1182.0625,2021-12-01
326460,1153.0625,2021-12-02
540,91.375,2021-12-03
274368,1380.8125,2021-12-04
0,0,2021-12-05
470844,1455.875,2021-12-06
642114,1494.3125,2021-12-07
740514,1279.625,2021-12-08
502722,1118.5625,2021-12-09
966312,1036.6875,2021-12-10
1157634,901.4375,2021-12-11
1703742,960.25,2021-12-12
1351968,1049,2021-12-13
1070382,1061.5,2021-12-14
1077780,1190.6875,2021-12-15
1081872,1316.6875,2021-12-16
1363332,1110.375,2021-12-17
1061592,1203.6875,2021-12-18
0,0,2021-12-19
763950,1294.5625,2021-12-20
114312,95.125,2021-12-21
0,0,2021-12-22
0,0,2021-12-23
766656,1372.5,2021-12-24
1162320,1165.25,2021-12-25
1585776,1044.5625,2021-12-26
776790,1050.6875,2021-12-27
417204,977.6875,2021-12-28
885114,1172.1875,2021-12-29
1530060,1108.4375,2021-12-30
1289724,1124.5625,2021-12-31
0,0,2022-01-01
0,0,2022-01-02
1489152,1472.6875,2022-01-03
1017594,1225.9375,2022-01-04
1074438,1233.875,2022-01-05
500772,1238.875,2022-01-06
206172,1083.4375,2022-01-07
641214,987.9375,2022-01-08
0,0,2022-01-09
703956,980.8125,2022-01-10
978810,1342.75,2022-01-11
920706,1228.875,2022-01-12
235830,1470,2022-01-13
0,0,2022-01-14
0,0,2022-01-15
0,0,2022-01-16
147960,2014.1875,2022-01-17
62226,1973.25,2022-01-18
0,0,2022-01-19
112860,2349.625,2022-01-20
33372,2095.5,2022-01-21
135360,1665.625,2022-01-22
206424,1473.75,2022-01-23
150534,1512.0625,2022-01-24
109386,92.5,2022-01-25
234,93.75,2022-01-26
662454,1689.5,2022-01-27
1263288,1287.25,2022-01-28
920256,1147.5,2022-01-29
238860,864.125,2022-01-30
0,0,2022-01-31
0,0,2022-02-01
0,0,2022-02-02
0,0,2022-02-03
0,0,2022-02-04
0,0,2022-02-05
0,0,2022-02-06
108,83.9375,2022-02-07
306540,2087.5625,2022-02-08
589374,1678.25,2022-02-09
131292,1647.9375,2022-02-10
181116,1113.375,2022-02-11
27522,1694.5,2022-02-12
0,0,2022-02-13
304974,1225.25,2022-02-14
95706,1039.5,2022-02-15
1404,52.75,2022-02-16
0,0,2022-02-17
0,0,2022-02-18
0,0,2022-02-19
0,0,2022-02-20
16938,83.375,2022-02-21
7884,102.4375,2022-02-22
30042,2040.625,2022-02-23
1062,1564,2022-02-24
2934,70.125,2022-02-25
248940,1580.75,2022-02-26
0,0,2022-02-27
110808,1627.4375,2022-02-28
162594,1807,2022-03-01
197226,1803.25,2022-03-02
94266,2185.5,2022-03-03
540,148.75,2022-03-04
406242,1705.25,2022-03-05
0,0,2022-03-06
640656,1568.4375,2022-03-07
438696,1458.8125,2022-03-08
162936,2086.25,2022-03-09
32274,1235.5,2022-03-10
150570,1990,2022-03-11
42282,2197.75,2022-03-12
0,0,2022-03-13
92178,1736,2022-03-14
36,34.75,2022-03-15
39564,2748.9375,2022-03-16
58590,2112.625,2022-03-17
0,0,2022-03-18
0,0,2022-03-19
0,0,2022-03-20
0,0,2022-03-21
1548,92.5625,2022-03-22
8730,3338.0625,2022-03-23
0,0,2022-03-24
16830,2670.1875,2022-03-25
13356,2584.4375,2022-03-26
0,0,2022-03-27
0,0,2022-03-28
0,0,2022-03-29
8982,274,2022-03-30
3618,2485.9375,2022-03-31
3258,3219.6875,2022-04-01
0,0,2022-04-02
0,0,2022-04-03
33426,1858.25,2022-04-04
23670,2128.8125,2022-04-05
15426,2209.5,2022-04-06
3456,907.25,2022-04-07
5382,1840.1875,2022-04-08
234,60.875,2022-04-09
0,0,2022-04-10
6858,1266.25,2022-04-11
1440,1281.6875,2022-04-12
198,947.9375,2022-04-13
0,0,2022-04-14
0,0,2022-04-15
0,0,2022-04-16
0,0,2022-04-17
0,0,2022-04-18
0,0,2022-04-19
0,0,2022-04-20
0,0,2022-04-21
0,0,2022-04-22
0,0,2022-04-23
0,0,2022-04-24
0,0,2022-04-25
0,0,2022-04-26
0,0,2022-04-27
720,131.9375,2022-04-28
0,0,2022-04-29
0,0,2022-04-30
0,0,2022-05-01
252,136.875,2022-05-02
0,0,2022-05-03
576,118.0625,2022-05-04
0,0,2022-05-05
0,0,2022-05-06
90,527.75,2022-05-07
0,0,2022-05-08
12456,3762.125,2022-05-09
10854,2640.5,2022-05-10
0,0,2022-05-11
1008,1965.625,2022-05-12
0,0,2022-05-13
0,0,2022-05-14
0,0,2022-05-15
0,0,2022-05-16
0,0,2022-05-17
0,0,2022-05-18
0,0,2022-05-19
0,0,2022-05-20
18378,2062.25,2022-05-21
0,0,2022-05-22
13968,2430.875,2022-05-23
9684,2363.0625,2022-05-24
18414,2053.25,2022-05-25
0,0,2022-05-26
44856,1643,2022-05-27
24930,1244.875,2022-05-28
0,0,2022-05-29
56502,1212.6875,2022-05-30
20646,1353.9375,2022-05-31
0,0,2022-06-01
4248,949.8125,2022-06-02
27360,2015.0625,2022-06-03
0,0,2022-06-04
0,0,2022-06-05
0,0,2022-06-06
0,0,2022-06-07
0,0,2022-06-08
0,0,2022-06-09
0,0,2022-06-10
0,0,2022-06-11
0,0,2022-06-12
0,0,2022-06-13
0,0,2022-06-14
0,0,2022-06-15
0,0,2022-06-16
0,0,2022-06-17
0,0,2022-06-18
0,0,2022-06-19
132120,1212,2022-06-20
158094,906.25,2022-06-21
101232,908.1875,2022-06-22
27180,1264.6875,2022-06-23
44784,1375.0625,2022-06-24
0,0,2022-06-25
0,0,2022-06-26
0,0,2022-06-27
0,0,2022-06-28
0,0,2022-06-29
0,0,2022-06-30
0,0,2022-07-01
0,0,2022-07-02
0,0,2022-07-03
69378,2862.875,2022-07-04
48852,2821.875,2022-07-05
0,0,2022-07-06
91638,2200.9375,2022-07-07
72288,1634.875,2022-07-08
0,0,2022-07-09
0,0,2022-07-10
171312,1818.75,2022-07-11
256266,762.1875,2022-07-12
136530,1086.4375,2022-07-13
0,0,2022-07-14
0,0,2022-07-15
44694,461.375,2022-07-16
0,0,2022-07-17
22158,1475.25,2022-07-18
90732,1396.3125,2022-07-19
15606,2239.5625,2022-07-20
143874,1427.875,2022-07-21
84978,1535.1875,2022-07-22
0,0,2022-07-23
0,0,2022-07-24
320280,1249,2022-07-25
134676,1388.875,2022-07-26
88470,1192.0625,2022-07-27
187866,963.125,2022-07-28
63234,521.125,2022-07-29
127710,1007.8125,2022-07-30
0,0,2022-07-31
108,115.75,2022-08-01
828,285.75,2022-08-02
54,145.8125,2022-08-03
96354,1797.9375,2022-08-04
333306,890.1875,2022-08-05
168138,865.4375,2022-08-06
0,0,2022-08-07
266736,783.5625,2022-08-08
219222,1099.3125,2022-08-09
65124,1111.4375,2022-08-10
0,0,2022-08-11
72,173.625,2022-08-12
0,0,2022-08-13
0,0,2022-08-14
0,0,2022-08-15
1096,216.3125,2022-08-16
36,173.625,2022-08-17
258192,1242.5625,2022-08-18
286866,1176.5,2022-08-19
350100,1055.1875,2022-08-20
0,0,2022-08-21
121572,1178.6875,2022-08-22
283968,1177.375,2022-08-23
283536,1246.5,2022-08-24
625608,1550.1875,2022-08-25
313524,2091.6875,2022-08-26
358410,2064,2022-08-27
0,0,2022-08-28
263628,1986.625,2022-08-29
155358,2083.75,2022-08-30
387594,1624.4375,2022-08-31
108270,2554.25,2022-09-01
32256,1997.375,2022-09-02
194004,1300.375,2022-09-03
210402,1277,2022-09-04
234,181.875,2022-09-05
0,0,2022-09-06
0,0,2022-09-07
192276,2146.6875,2022-09-08
261924,1308,2022-09-09
0,0,2022-09-10
0,0,2022-09-11
0,0,2022-09-12
0,0,2022-09-13
764,198.9375,2022-09-14
18,184,2022-09-15
180,230.875,2022-09-16
641484,1371.4375,2022-09-17
798498,1033.75,2022-09-18
78672,212.625,2022-09-19
1170,352.625,2022-09-20
345204,995.75,2022-09-21
19224,2503.75,2022-09-22
882540,1228.4375,2022-09-23
654486,1173.0625,2022-09-24
0,0,2022-09-25
440142,1967.1875,2022-09-26
969570,1951.375,2022-09-27
830664,1028.6875,2022-09-28
809802,1127.625,2022-09-29
724368,1322.125,2022-09-30
389232,1364.9375,2022-10-01
666126,1208,2022-10-02
1057962,1170.125,2022-10-03
1016694,1429.5625,2022-10-04
1116450,1762.0625,2022-10-05
594,183.0625,2022-10-06
502128,4522.4375,2022-10-07
459390,2364.625,2022-10-08
0,0,2022-10-09
26190,2120.1875,2022-10-10
90,220.125,2022-10-11
54,266.1875,2022-10-12
18,156.25,2022-10-13
18,277.75,2022-10-14
0,0,2022-10-15
88848,2215.1875,2022-10-16
208224,2423.5,2022-10-17
86760,1836.6875,2022-10-18
0,0,2022-10-19
504,301.3125,2022-10-20
0,0,2022-10-21
247896,2371.1875,2022-10-22
599868,1634.1875,2022-10-23
705420,2002.375,2022-10-24
485250,2111.4375,2022-10-25
0,0,2022-10-26
592056,2076,2022-10-27
568134,1706.5,2022-10-28
174276,1488.125,2022-10-29
0,0,2022-10-30
745992,1306.5,2022-10-31
513000,1223.1875,2022-11-01
127206,1195.25,2022-11-02
1078584,1679.6875,2022-11-03
1270884,1386,2022-11-04
757386,1786,2022-11-05
0,0,2022-11-06
1284024,1974.0625,2022-11-07
1518192,1963.5,2022-11-08
1715430,2838.5,2022-11-09
576396,1970.0625,2022-11-10
4032,149.4375,2022-11-11
54,590.25,2022-11-12
0,0,2022-11-13
311832,2469.4375,2022-11-14
612,254.8125,2022-11-15
794340,2769.9375,2022-11-16
1554588,2202.4375,2022-11-17
1581156,1995.5,2022-11-18
1418022,1633.6875,2022-11-19
854370,1138.6875,2022-11-20
505170,3695.3125,2022-11-21
724968,1601.1875,2022-11-22
688200,1445.9375,2022-11-23
642834,1509.4375,2022-11-24
140688,1734.4375,2022-11-25
1216152,1839.5,2022-11-26
1079982,1080.3125,2022-11-27
1145292,1759.5,2022-11-28
964632,1435,2022-11-29
795096,1120.5,2022-11-30
922650,1210.3125,2022-12-01
214254,1181,2022-12-02
391878,1400.125,2022-12-03
1520442,1614.4375,2022-12-04
1046424,1511,2022-12-05
1286784,1675.375,2022-12-06
898368,1542.625,2022-12-07
87042,385.875,2022-12-08
3906,227.5,2022-12-09
0,0,2022-12-10
0,0,2022-12-11
450,243.0625,2022-12-12
0,0,2022-12-13
594,171,2022-12-14
54,243.0625,2022-12-15
1102302,2479.9375,2022-12-16
1032342,1844.375,2022-12-17
1012254,1686.625,2022-12-18
560784,1952.3125,2022-12-19
153480,41.375,2022-12-20
494658,2972.1875,2022-12-21
755190,2217.5625,2022-12-22
162594,2438.1875,2022-12-23
0,0,2022-12-24
0,0,2022-12-25
0,0,2022-12-26
0,0,2022-12-27
569466,3278.4375,2022-12-28
1081104,2457.6875,2022-12-29
1087392,1730.625,2022-12-30
760620,1381.875,2022-12-31
,,
